date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:00:50	16131/16131	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2009:44:55%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/booking-step1.html	(from )
22:00:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Nov%202024%2015:00:51%20GMT	https://www.themeenergy.com/robots.txt		(from )
22:00:51	2947/2947	---M--	200	added ('OK')	text/css	date:Thu,%2025%20Aug%202016%2008:59:15%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/css/theme-turqoise.css	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/css/theme-turqoise.css	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:00:52	78918/78918	---M--	200	added ('OK')	text/css	date:Wed,%2004%20Oct%202023%2015:56:04%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/css/style.css	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/css/style.css	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:13	1150/1150	---M--	200	added ('OK')	image/x-icon	date:Thu,%2025%20Aug%202016%2008:59:21%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/images/favicon.ico	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/images/favicon.ico	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:14	1882/1882	---M--	200	added ('OK')	text/css	date:Thu,%2025%20Aug%202016%2008:59:13%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/css/styler.css	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/css/styler.css	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:15	49352/49352	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2009:45:09%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/index.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/index.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:15	2532/2532	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Aug%202016%2008:59:45%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/images/txt/logo.png	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/images/txt/logo.png	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:16	50428/50428	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2009:45:12%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/login.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/login.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:16	23337/23337	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2009:45:12%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/my_account.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/my_account.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:17	54456/54456	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2009:45:06%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/hotels.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/hotels.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:17	44845/44845	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2009:45:02%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/flights.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/flights.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:17	54358/54358	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2009:45:18%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/self_caterings.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/self_caterings.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:17	53647/53647	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2009:44:59%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/cruises.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/cruises.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:18	53685/53685	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2009:45:01%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/flight_and_hotels.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/flight_and_hotels.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:18	44562/44562	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2009:44:57%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/car_rentals.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/car_rentals.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:18	23477/23477	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2009:45:10%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/locations.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/locations.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:18	70024/70024	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2009:45:10%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/location.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/location.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:19	31836/31836	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2009:45:04%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/hot_deals.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/hot_deals.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:19	19574/19574	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2009:47:56%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/page_left_sidebar.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/page_left_sidebar.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:19	18806/18806	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2009:45:16%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/page_right_sidebar.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/page_right_sidebar.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:19	20484/20484	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2009:45:13%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/page_both_sidebars.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/page_both_sidebars.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:20	17142/17142	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2009:45:15%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/page_no_sidebars.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/page_no_sidebars.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:20	54445/54445	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2009:45:08%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/hotels_3col.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/hotels_3col.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:20	54433/54433	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2009:45:07%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/hotels_2col.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/hotels_2col.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:20	39612/39612	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2009:45:05%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/hotel.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/hotel.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:20	50635/50635	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2009:45:17%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/register.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/register.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:20	12473/12473	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2009:45:00%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/error.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/error.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:21	39827/39827	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2009:44:54%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/search_results.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/search_results.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:21	23423/23423	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2009:45:02%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/get_inspired.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/get_inspired.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:21	33903/33903	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2014:24:40%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/search_results_flights.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/search_results_flights.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:22	15649/15649	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2009:44:55%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/booking-step2.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/booking-step2.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:22	47573/47573	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2009:45:03%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/get_inspired_results.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/get_inspired_results.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:22	16083/16083	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2009:44:56%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/booking-step3.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/booking-step3.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:22	2656/2656	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Aug%202016%2008:58:59%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/loading.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/loading.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
22:01:23	14877/14877	---M--	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2009:44:58%20GMT	https://www.themeenergy.com/themes/html/book-your-travel/contact.html	D:/datn-fe/www.themeenergy.com/themes/html/book-your-travel/contact.html	(from https://www.themeenergy.com/themes/html/book-your-travel/booking-step1.html)
